"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 02 15:24:53 UTC 2025","Sun Mar 02 15:24:53 UTC 2025","8","tests.apps.post.models","test_comment_ordering","CommentOrderingTest","","","test_comment_reply_ordering","测试评论回复的时间排序功能"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:56 UTC 2025","2","tests.apps.user.models","test_user","TestUserModel","","","test_user_username_unique","测试用户名唯一性"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:56 UTC 2025","2","tests.apps.user.serializers","test_user","TestUserSerializer","","","test_user_register_serializer_password_mismatch","测试用户注册序列化器-密码不匹配"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","1","tests.apps.core","test_serializers","TestTimezoneAwareJSONSerializer","","","test_aware_datetime","测试序列化带时区信息的日期时间"
"passed","Sun Mar 02 15:24:53 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","141","tests.apps.post.search","test_search","TestSearchSuggestView","","","test_suggest_limit","测试搜索建议的数量限制功能"
"passed","Sun Mar 02 15:24:55 UTC 2025","Sun Mar 02 15:24:55 UTC 2025","8","tests.apps.post.views.post","test_post_crud","TestPostCRUD","","","test_update_post","测试更新文章的功能"
"passed","Sun Mar 02 15:24:52 UTC 2025","Sun Mar 02 15:24:52 UTC 2025","2","tests.apps.core","test_response","TestAPIResponse","","","test_request_id_format","测试响应中请求ID的格式是否符合UUID标准"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","4","tests.apps.user.views","test_user","TestUserViews","","","test_user_register_duplicate_email","测试用户注册-邮箱重复"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:56 UTC 2025","2","tests.apps.post.views.post","test_post_trash","TestPostTrash","","","test_empty_trash_unauthenticated","测试未认证用户清空回收站"
"passed","Sun Mar 02 15:24:52 UTC 2025","Sun Mar 02 15:24:52 UTC 2025","1","tests.apps.overview","test_overview_services","TestSystemService","","","test_get_system_info","测试获取系统信息"
"passed","Sun Mar 02 15:24:55 UTC 2025","Sun Mar 02 15:24:55 UTC 2025","3","tests.apps.post.views.post","test_post_actions","TestPostActions","","","test_archive_nonexistent_post","测试归档不存在的文章时的错误处理"
"passed","Sun Mar 02 15:24:54 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","12","tests.apps.post.views","test_auto_save","PostAutoSaveTests","","","test_auto_save_post","测试文章自动保存功能的基本操作，包括保存标题、内容和摘要"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:56 UTC 2025","8","tests.apps.user.serializers","test_user_serializers","TestUserRegisterSerializer","","","test_password_validation","测试密码验证"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","3","tests.apps.user.views","test_auth","TestAuthViews","","","test_change_password_invalid_format","测试新密码格式无效"
"passed","Sun Mar 02 15:24:54 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","21","tests.apps.post.views","test_auto_save","PostAutoSaveTests","","","test_auto_save_rate_limit","测试自动保存的频率限制功能"
"passed","Sun Mar 02 15:24:55 UTC 2025","Sun Mar 02 15:24:55 UTC 2025","13","tests.apps.post.views.comment","test_global_comment_api","TestGlobalCommentAPI","","","test_search_by_keyword","测试按关键词搜索评论"
"passed","Sun Mar 02 15:24:53 UTC 2025","Sun Mar 02 15:24:53 UTC 2025","6","tests.apps.post.models","test_comment","CommentModelTest","","","test_comment_reply","测试评论的回复功能"
"passed","Sun Mar 02 15:24:54 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","18","tests.apps.post.views","test_category","TestCategoryViews","","","test_delete_category_with_children_and_posts","测试删除有子分类且子分类有关联文章的分类"
"passed","Sun Mar 02 15:24:53 UTC 2025","Sun Mar 02 15:24:53 UTC 2025","1","tests.apps.post.models","test_post_model","TestPostModel","","","test_post_str_representation","测试文章的字符串表示方法"
"passed","Sun Mar 02 15:24:52 UTC 2025","Sun Mar 02 15:24:52 UTC 2025","48","tests.apps.core.models","test_statistics","TestUserStatistics","","","test_user_statistics_defaults","测试用户统计默认值"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","2","tests.apps.user.views","test_auth","TestAuthViews","","","test_change_password_mismatch","测试新密码与确认密码不匹配"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","4","tests.apps.user.views","test_user","TestUserViews","","","test_update_user_profile","测试更新用户资料"
"passed","Sun Mar 02 15:24:54 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","5","tests.apps.post.views","test_category","TestCategoryViews","","","test_quick_create_category_invalid_length","测试快速创建分类时名称长度无效"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","7","tests.apps.user.views","test_auth","TestAuthViews","","","test_login_with_timezone","测试带时区的登录"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","4","tests.apps.user.views","test_auth","TestAuthViews","","","test_login_invalid_credentials","测试登录失败 - 无效的凭证"
"passed","Sun Mar 02 15:24:54 UTC 2025","Sun Mar 02 15:24:54 UTC 2025","9","tests.apps.post.views","test_tag","TestTagViews","","","test_update_tag","测试更新标签信息"
"passed","Sun Mar 02 15:24:56 UTC 2025","Sun Mar 02 15:24:56 UTC 2025","51","tests.apps.post.views.post","test_post_trash","TestPostTrash","","","test_list_trash_posts_pagination","测试回收站文章列表分页功能"
"passed","Sun Mar 02 15:24:52 UTC 2025","Sun Mar 02 15:24:52 UTC 2025","22","tests.apps.backup","test_backup_services","TestBackupService","","","test_restore_from_backup","测试从备份恢复"
"passed","Sun Mar 02 15:24:52 UTC 2025","Sun Mar 02 15:24:52 UTC 2025","2","tests.apps.core","test_response","TestAPIResponse","","","test_created_response","测试资源创建成功响应的格式和内容"
"passed","Sun Mar 02 15:24:57 UTC 2025","Sun Mar 02 15:24:57 UTC 2025","3","tests.apps.user.views","test_auth","TestAuthViews","","","test_token_refresh_expired_token","测试刷新令牌失败 - 过期的令牌"
